2007-12-04 23:01:15 Notice: Notice (8): Undefined variable: form in [CORE/app/views/users/login.ctp, line 24]
2007-12-09 23:52:42 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-09 23:52:42 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-09 23:52:42 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-09 23:52:47 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-09 23:52:47 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-09 23:52:47 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-09 23:52:47 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-09 23:52:47 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-09 23:52:47 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:10:31 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:10:31 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:10:31 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:10:31 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:10:32 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:10:32 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:10:36 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:10:36 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:10:36 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:10:36 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:10:36 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:10:36 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:10:46 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:10:46 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:10:46 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:10:46 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:10:46 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:10:46 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:11:24 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:11:25 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:11:25 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:11:47 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:11:47 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:11:47 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:20:11 Notice: Notice (8): Trying to get property of non-object in [CORE/app/controllers/stories_controller.php, line 39]
2007-12-10 00:20:11 Notice: Notice (8): Trying to get property of non-object in [CORE/app/controllers/stories_controller.php, line 40]
2007-12-10 00:20:11 Notice: Notice (8): Trying to get property of non-object in [CORE/app/controllers/stories_controller.php, line 42]
2007-12-10 00:20:11 Notice: Notice (8): Trying to get property of non-object in [CORE/app/controllers/stories_controller.php, line 43]
2007-12-10 00:20:12 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:20:12 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:20:12 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:20:41 Notice: Notice (8): Trying to get property of non-object in [CORE/app/controllers/stories_controller.php, line 39]
2007-12-10 00:20:41 Notice: Notice (8): Trying to get property of non-object in [CORE/app/controllers/stories_controller.php, line 40]
2007-12-10 00:20:41 Notice: Notice (8): Trying to get property of non-object in [CORE/app/controllers/stories_controller.php, line 42]
2007-12-10 00:20:41 Notice: Notice (8): Trying to get property of non-object in [CORE/app/controllers/stories_controller.php, line 43]
2007-12-10 00:20:41 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:20:41 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:20:41 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:22:30 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:22:30 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:22:30 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:24:18 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:24:18 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:24:18 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:25:16 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:25:16 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:25:16 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:28:56 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:28:56 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:28:56 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:33:52 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:33:52 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:33:52 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:34:49 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:34:49 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:34:49 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:35:26 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:35:26 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:35:26 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:35:27 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:35:27 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:35:27 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:35:37 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:35:37 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:35:37 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:43:02 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:43:02 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:43:02 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:43:03 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:43:03 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:43:03 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:43:33 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:43:33 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:43:33 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:43:33 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:43:33 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:43:33 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 00:50:33 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 00:50:33 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 00:50:33 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 01:03:10 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 01:03:10 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 01:03:10 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 01:04:43 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 01:04:43 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 01:04:43 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 01:05:28 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 01:05:28 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 01:05:28 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 01:05:28 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 01:05:28 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 01:05:28 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 01:05:42 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 01:05:42 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 01:05:42 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 01:05:42 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 01:05:42 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 01:05:42 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 14:13:53 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 14:13:53 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 14:13:53 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 14:13:54 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 14:13:54 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 14:13:54 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 15:57:30 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 15:57:31 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 15:57:31 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-10 15:57:32 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-10 15:57:32 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-10 15:57:32 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-12 20:38:08 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-12 20:38:08 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-12 20:38:08 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-12 20:38:41 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-12 20:38:41 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-12 20:38:41 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-12 20:38:53 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-12 20:38:53 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-12 20:38:53 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-12 20:38:53 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-12 20:38:53 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-12 20:38:54 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-13 09:25:15 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-13 09:25:15 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-13 09:25:15 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-13 09:25:17 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-13 09:25:17 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-13 09:25:17 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-18 22:20:42 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-18 22:20:42 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-18 22:20:42 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-18 22:44:52 Notice: Notice (8): Undefined property:  User::$User in [CORE/app/models/user.php, line 89]
2007-12-18 23:45:47 Notice: Notice (8): Undefined index:  Password in [CORE/app/controllers/users_controller.php, line 41]
2007-12-18 23:46:24 Notice: Notice (8): Undefined variable: data in [CORE/app/controllers/users_controller.php, line 41]
2007-12-18 23:50:01 Notice: Notice (8): Undefined variable: field in [CORE/cake/libs/model/model.php, line 1875]
2007-12-19 00:22:17 Notice: Notice (8): Undefined index:  password in [CORE/app/controllers/users_controller.php, line 42]
2007-12-19 00:41:04 Notice: Notice (8): Undefined variable: data in [CORE/app/controllers/users_controller.php, line 42]
2007-12-19 00:41:56 Notice: Notice (8): Undefined variable: one in [CORE/cake/libs/model/model.php, line 822]
2007-12-19 00:41:56 Notice: Notice (8): Undefined variable: one in [CORE/cake/libs/model/model.php, line 826]
2007-12-19 00:41:56 Notice: Notice (8): Undefined variable: one in [CORE/cake/libs/model/model.php, line 833]
2007-12-19 10:45:05 Notice: Notice (8): Undefined variable: field in [CORE/cake/libs/model/model.php, line 1875]
2007-12-19 12:38:38 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-19 12:38:38 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-19 12:38:38 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-19 12:39:08 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-19 12:39:08 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-19 12:39:08 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-19 12:43:22 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-19 12:43:22 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-19 12:43:22 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-19 14:29:12 Notice: Notice (8): Trying to get property of non-object in [CORE/app/controllers/stories_controller.php, line 119]
2007-12-19 14:30:20 Notice: Notice (8): Undefined index:  userId in [CORE/app/controllers/stories_controller.php, line 119]
2007-12-19 15:26:04 Notice: Notice (8): Undefined property:  Story::$getLastInsertId in [CORE/app/controllers/stories_controller.php, line 128]
2007-12-19 15:32:58 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 22]
2007-12-19 15:32:58 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 23]
2007-12-19 15:32:58 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 25]
2007-12-19 15:32:58 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 26]
2007-12-19 15:32:58 Notice: Notice (8): Undefined property:  Category::$Category in [CORE/app/models/category.php, line 29]
2007-12-19 15:33:51 Notice: Notice (8): Undefined property:  Category::$category in [CORE/app/models/category.php, line 21]
2007-12-19 15:33:51 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 22]
2007-12-19 15:33:51 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 23]
2007-12-19 15:33:51 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 25]
2007-12-19 15:33:51 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 26]
2007-12-19 15:33:51 Notice: Notice (8): Undefined property:  Category::$Category in [CORE/app/models/category.php, line 29]
2007-12-19 15:36:15 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 22]
2007-12-19 15:36:15 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 23]
2007-12-19 15:36:15 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 25]
2007-12-19 15:36:15 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 26]
2007-12-19 15:36:15 Notice: Notice (8): Undefined property:  Category::$Category in [CORE/app/models/category.php, line 29]
2007-12-19 15:36:22 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 22]
2007-12-19 15:36:22 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 23]
2007-12-19 15:36:22 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 25]
2007-12-19 15:36:22 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 26]
2007-12-19 15:36:22 Notice: Notice (8): Undefined property:  Category::$Category in [CORE/app/models/category.php, line 29]
2007-12-19 15:37:30 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 22]
2007-12-19 15:37:30 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 23]
2007-12-19 15:37:30 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 25]
2007-12-19 15:37:30 Notice: Notice (8): Undefined variable: result in [CORE/app/models/category.php, line 26]
2007-12-19 15:37:30 Notice: Notice (8): Undefined property:  Category::$Category in [CORE/app/models/category.php, line 29]
2007-12-19 15:38:19 Notice: Notice (8): Undefined property:  Category::$Category in [CORE/app/models/category.php, line 29]
2007-12-19 15:38:37 Notice: Notice (8): Undefined property:  Category::$Category in [CORE/app/models/category.php, line 31]
2007-12-19 15:38:45 Notice: Notice (8): Undefined property:  Category::$Category in [CORE/app/models/category.php, line 31]
2007-12-19 15:38:54 Notice: Notice (8): Undefined property:  Category::$Category in [CORE/app/models/category.php, line 32]
2007-12-19 15:39:37 Notice: Notice (8): Undefined property:  Category::$Category in [CORE/app/models/category.php, line 33]
2007-12-19 15:39:38 Notice: Notice (8): Undefined property:  Category::$Category in [CORE/app/models/category.php, line 33]
2007-12-19 15:39:40 Notice: Notice (8): Undefined property:  Category::$Category in [CORE/app/models/category.php, line 33]
2007-12-19 15:39:48 Notice: Notice (8): Undefined index:  parent_id in [CORE/app/models/category.php, line 26]
2007-12-19 15:39:48 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-19 15:39:48 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-19 15:39:48 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-19 15:46:14 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-19 15:46:14 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-19 15:46:14 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-19 15:49:06 Notice: Notice (8): Undefined variable: categoryId in [CORE/app/models/category.php, line 29]
2007-12-19 15:50:16 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-19 15:50:16 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-19 15:50:16 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-19 16:14:35 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-19 16:14:35 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-19 16:14:35 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-19 16:14:41 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-19 16:14:41 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-19 16:14:41 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-19 16:14:49 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-19 16:14:49 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-19 16:14:49 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-19 16:14:49 Notice: Notice (8): Undefined variable: idList in [CORE/app/views/stories/view.ctp, line 40]
2007-12-19 16:19:33 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-19 16:19:33 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-19 16:19:33 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-12-19 16:20:35 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-12-19 16:20:35 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-12-19 16:20:35 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-08-20 09:30:28 Notice: Notice (8): Undefined variable: user in [CORE/app/views/stories/index.ctp, line 13]
2007-08-20 09:30:28 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-08-20 09:30:28 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-08-20 09:30:28 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-08-20 09:31:20 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-08-20 09:31:20 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-08-20 09:31:20 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-08-20 09:31:27 Notice: Notice (8): Trying to get property of non-object in [CORE/app/views/stories/index.ctp, line 13]
2007-08-20 09:31:27 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-08-20 09:31:27 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-08-20 09:31:27 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-08-20 09:31:37 Notice: Notice (8): Undefined index:  nick in [CORE/app/views/stories/index.ctp, line 13]
2007-08-20 09:31:37 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-08-20 09:31:37 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-08-20 09:31:37 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-08-20 09:31:48 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-08-20 09:31:48 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-08-20 09:31:48 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-08-20 09:32:26 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-08-20 09:32:26 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-08-20 09:32:26 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-08-20 09:32:38 Notice: Notice (8): Trying to get property of non-object in [CORE/app/views/stories/index.ctp, line 13]
2007-08-20 09:32:38 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-08-20 09:32:38 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-08-20 09:32:38 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-08-20 09:33:00 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-08-20 09:33:00 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-08-20 09:33:00 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
2007-08-20 09:33:12 Notice: Notice (8): Undefined index:  votes in [CORE/app/views/elements/story.ctp, line 5]
2007-08-20 09:33:12 Notice: Notice (8): Undefined index:  category in [CORE/app/views/elements/story.ctp, line 23]
2007-08-20 09:33:12 Notice: Notice (8): Undefined index:  time in [CORE/app/views/elements/story.ctp, line 26]
